Playlist Title,Video Title,Date Added,Duration,Views,Likes,Dislikes,Video Key
ISL Dictionary - Academic terms,virigin mary,2021-02-16T06:09:31Z,PT4S,4,0,0,cJFURt0AYf0
ISL Dictionary - Academic terms,visa,2021-02-16T06:09:49Z,PT17S,5,0,0,zPs3XToC890
ISL Dictionary - Academic terms,vishnu,2021-02-16T06:10:05Z,PT14S,3,0,0,OOot3TnHtpw
ISL Dictionary - Academic terms,vision,2021-02-16T06:10:23Z,PT16S,1,0,0,zrxhnA_z-vE
ISL Dictionary - Academic terms,vocabulary,2021-02-16T06:10:39Z,PT22S,1,0,0,nCyMhpfW-tg
ISL Dictionary - Academic terms,vocation,2021-02-16T06:10:53Z,PT11S,4,0,0,r57FWQtWfZ8
ISL Dictionary - Academic terms,vodafone,2021-02-16T06:11:10Z,PT28S,1,0,0,zpETm5PwZyw
ISL Dictionary - Academic terms,vodka,2021-02-16T06:11:26Z,PT14S,1,0,0,EHmTVgFraw0
ISL Dictionary - Academic terms,voice,2021-02-16T06:11:43Z,PT9S,2,0,0,g1cFMch0qvs
ISL Dictionary - Academic terms,volkswagen,2021-02-16T06:12:06Z,PT23S,4,0,0,0O9ZSvJUaBA
ISL Dictionary - Academic terms,volleyball,2021-02-16T06:12:21Z,PT30S,1,0,0,-heLIMkSdcw
ISL Dictionary - Academic terms,w,2021-02-16T06:12:39Z,PT4S,5,0,0,6nXKgVEBN28
ISL Dictionary - Academic terms,wait,2021-02-16T06:12:55Z,PT8S,2,0,0,lW2s0ZHA4bU
ISL Dictionary - Academic terms,wake up,2021-02-16T06:13:12Z,PT42S,3,0,0,ua70MEVyzM8
ISL Dictionary - Academic terms,wales,2021-02-16T06:13:26Z,PT7S,2,0,0,dSK6_VLE49k
ISL Dictionary - Academic terms,walk,2021-02-16T06:15:50Z,PT6S,5,0,0,DPskSnNqt5Y
ISL Dictionary - Academic terms,wall,2021-02-16T06:16:26Z,PT43S,3,0,0,vJ9e2c7449Q
ISL Dictionary - Academic terms,war,2021-02-16T06:16:41Z,PT10S,2,0,0,G_eFb28RTfk
ISL Dictionary - Academic terms,warn,2021-02-16T06:17:04Z,PT56S,2,0,0,XxCzvwmFay0
ISL Dictionary - Academic terms,wash(clothes),2021-02-16T06:17:19Z,PT12S,9,0,0,JTg6BgN-OsE
ISL Dictionary - Academic terms,waste,2021-02-16T06:17:34Z,PT53S,4,0,0,Tn5yuDCKZ00
ISL Dictionary - Academic terms,watch,2021-02-16T06:17:51Z,PT23S,5,1,0,jVYdHhQeFBY
ISL Dictionary - Academic terms,watch wear,2021-02-16T06:18:10Z,PT31S,7,0,0,lrIU26Xnvbg
ISL Dictionary - Academic terms,water,2021-02-16T06:18:30Z,PT33S,2,0,0,p974fD5M0gk
ISL Dictionary - Academic terms,water motor,2021-02-16T06:18:45Z,PT24S,2,0,0,Xd7-YUypIR0
ISL Dictionary - Academic terms,water pump,2021-02-16T06:19:03Z,PT36S,0,0,0,wsXsUHlV0lk
ISL Dictionary - Academic terms,way,2021-02-16T06:19:21Z,PT29S,2,0,0,3HyvcuX5I50
ISL Dictionary - Academic terms,we,2021-02-16T06:19:37Z,PT50S,5,0,0,UN036GuDg-A
ISL Dictionary - Academic terms,weak,2021-02-16T06:19:52Z,PT32S,1,0,0,Rcd0r8nwZWA
ISL Dictionary - Academic terms,wear,2021-02-16T06:20:08Z,PT24S,2,0,0,Kyfw1lXi7wg
ISL Dictionary - Academic terms,website,2021-02-16T06:21:56Z,PT16S,7,0,0,bxCqNV8XFoU
ISL Dictionary - Academic terms,wedding,2021-02-16T06:22:13Z,PT38S,3,1,0,Nzath93E_VA
ISL Dictionary - Academic terms,wednesday,2021-02-16T06:22:30Z,PT39S,4,0,0,SrYvWl3QVe0
ISL Dictionary - Academic terms,week,2021-02-16T06:22:48Z,PT1M4S,9,1,0,Wzv2GrwnW8E
ISL Dictionary - Academic terms,weekly,2021-02-16T06:23:08Z,PT32S,1,1,0,kf0MIggQfRo
ISL Dictionary - Academic terms,weigh,2021-02-16T06:23:25Z,PT1M1S,5,1,0,oyQhzcY-6jw
ISL Dictionary - Academic terms,weighing scale,2021-02-16T06:23:40Z,PT57S,2,1,0,ho2tXfMxbS8
ISL Dictionary - Academic terms,weight,2021-02-16T06:23:57Z,PT13S,6,0,0,YsyL0ev91VE
ISL Dictionary - Academic terms,weight lifting,2021-02-16T06:24:16Z,PT14S,1,0,0,sBqljcwSUVk
ISL Dictionary - Academic terms,weird,2021-02-16T06:24:35Z,PT40S,1,0,0,7vRk8Mp2X58
ISL Dictionary - Academic terms,welcome,2021-02-16T06:24:51Z,PT8S,2,0,0,ZL5WbDlqdXQ
ISL Dictionary - Academic terms,welcome come,2021-02-16T06:25:12Z,PT26S,2,0,0,WWRXNekyaFE
ISL Dictionary - Academic terms,well(water),2021-02-16T06:25:26Z,PT35S,3,0,0,txcEAgETcqQ
ISL Dictionary - Academic terms,west,2021-02-16T06:25:41Z,PT1M33S,5,1,0,M0lKBhJBSRc
ISL Dictionary - Academic terms,wet,2021-02-16T06:25:59Z,PT38S,1,0,0,MSQoqwcWNbs
ISL Dictionary - Academic terms,what,2021-02-16T06:28:00Z,PT18S,1,0,0,y_TqAYInwLA
ISL Dictionary - Academic terms,whatever,2021-02-16T06:28:20Z,PT20S,3,0,0,g4DBvKQ3vBk
ISL Dictionary - Academic terms,when(days),2021-02-16T06:28:37Z,PT53S,3,1,0,jAWeVYi_Og4
ISL Dictionary - Academic terms,where,2021-02-16T06:28:52Z,PT28S,9,1,0,4cZ3DXWhHE4
ISL Dictionary - Academic terms,whispers,2021-02-16T06:29:09Z,PT22S,1,0,0,BxJ8Hjg6ytg
ISL Dictionary - Academic terms,whistel,2021-02-16T06:29:27Z,PT1M17S,10,0,0,9gqNuV_7Pjg
ISL Dictionary - Academic terms,white,2021-02-16T06:29:44Z,PT39S,1,0,0,UsG6yFJF3dk
ISL Dictionary - Academic terms,who,2021-02-16T06:29:59Z,PT21S,8,0,0,aXuEadOKfcQ
ISL Dictionary - Academic terms,why,2021-02-16T06:30:14Z,PT1M13S,1,1,0,rmMi8epTqZk
ISL Dictionary - Academic terms,wife,2021-02-16T06:30:52Z,PT7S,2,1,0,wDIW1VIKcOg
ISL Dictionary - Academic terms,wifi,2021-02-16T06:31:11Z,PT16S,1,0,0,7aICY9I0kcI
ISL Dictionary - Academic terms,window,2021-02-16T06:31:30Z,PT11S,3,0,0,67rBvgkBZ8s
ISL Dictionary - Academic terms,wine,2021-02-16T06:31:49Z,PT10S,1,1,0,Nr5evEpudv8
ISL Dictionary - Academic terms,winner,2021-02-16T06:32:05Z,PT51S,2,0,0,Yw8heCca4W0
ISL Dictionary - Academic terms,winter,2021-02-16T06:32:22Z,PT57S,13,1,0,0sHlkytJ0ww
ISL Dictionary - Academic terms,wise,2021-02-16T06:44:27Z,PT6S,2,1,0,DtCeBbFbQ_A
ISL Dictionary - Academic terms,woman,2021-02-16T06:44:56Z,PT25S,3,1,0,V9Y_wn6i7Vo
ISL Dictionary - Academic terms,wood,2021-02-16T06:45:16Z,PT53S,12,0,0,NlH5MLoh09M
ISL Dictionary - Academic terms,word,2021-02-16T06:45:40Z,PT50S,1,1,0,9asfBHoMpII
ISL Dictionary - Academic terms,work,2021-02-16T06:45:58Z,PT20S,14,1,0,LjYO0KTGq5g
ISL Dictionary - Academic terms,world,2021-02-16T06:46:16Z,PT29S,2,0,0,ZIaFqOxIvLQ
ISL Dictionary - Academic terms,worry,2021-02-16T06:46:33Z,PT51S,13,2,0,qFuAIPw3-5E
ISL Dictionary - Academic terms,would,2021-02-16T06:46:49Z,PT21S,1,0,0,ONt39Ft_j6Y
ISL Dictionary - Academic terms,wristwatch,2021-02-16T06:47:06Z,PT32S,1,0,0,hYqcwQabS6w
ISL Dictionary - Academic terms,writer,2021-02-16T06:47:38Z,PT1M37S,1,0,0,tKQbYME97F0
ISL Dictionary - Academic terms,wrong,2021-02-16T06:47:57Z,PT33S,7,1,0,U2efT9oEqAY
ISL Dictionary - Academic terms,x,2021-02-16T06:48:13Z,PT37S,4,0,0,dvaMP3oH5R4
ISL Dictionary - Academic terms,y,2021-02-16T06:48:30Z,PT32S,1,0,0,PS-O7j2J9WQ
ISL Dictionary - Academic terms,yahoo,2021-02-16T06:48:48Z,PT24S,1,0,0,_JVnwsM1tMU
ISL Dictionary - Academic terms,yak,2021-02-16T06:49:04Z,PT51S,4,1,0,dH6eF2itB14
ISL Dictionary - Academic terms,yellow,2021-02-16T06:51:18Z,PT4S,4,1,0,Il8FKhqzc1c
ISL Dictionary - Academic terms,yes,2021-02-16T06:51:34Z,PT22S,1,1,0,V-awMF87G7Y
ISL Dictionary - Academic terms,yesterday,2021-02-16T06:51:53Z,PT4S,3,1,0,PMMIm6PGXko
ISL Dictionary - Academic terms,yoga,2021-02-16T06:52:09Z,PT33S,1,1,0,qpEhvCxng1M
ISL Dictionary - Academic terms,you,2021-02-16T06:52:52Z,PT21S,1,1,0,y2ci-WOEoh4
ISL Dictionary - Academic terms,young,2021-02-16T06:53:13Z,PT28S,2,1,0,xICEff8bgTw
ISL Dictionary - Academic terms,younger,2021-02-16T06:53:31Z,PT28S,4,1,0,HmxakgoE3EQ
ISL Dictionary - Academic terms,your,2021-02-16T06:53:48Z,PT23S,11,1,0,wTd5rEptuEw
ISL Dictionary - Academic terms,youth,2021-02-16T06:54:09Z,PT36S,5,1,0,YBF5h5r0cU0
ISL Dictionary - Academic terms,z,2021-02-16T06:54:25Z,PT16S,2,1,0,wURHDVuTOso
ISL Dictionary - Academic terms,zambia,2021-02-16T06:54:41Z,PT29S,2,1,0,tGPm9oGu_9Q
ISL Dictionary - Academic terms,zero,2021-02-16T06:54:59Z,PT11S,2,1,0,qXwfROwO5n8
